0:0:0:0:0:0:0:1 - - [20/Dec/2020:20:35:23 +0800] "GET /stuinfo3/students%EF%BC%9FpageNo=1 HTTP/1.1" 404 648
0:0:0:0:0:0:0:1 - - [20/Dec/2020:20:35:32 +0800] "GET /stuinfo3/students?pageNo=1 HTTP/1.1" 200 6539
0:0:0:0:0:0:0:1 - - [20/Dec/2020:20:35:37 +0800] "GET /stuinfo3/students?pageNo=2 HTTP/1.1" 200 6539
0:0:0:0:0:0:0:1 - - [20/Dec/2020:20:37:35 +0800] "GET /stuinfo3/students?pageNo=2 HTTP/1.1" 200 6539
0:0:0:0:0:0:0:1 - - [20/Dec/2020:20:37:38 +0800] "GET /stuinfo3/students?pageNo=2 HTTP/1.1" 200 6539
0:0:0:0:0:0:0:1 - - [20/Dec/2020:20:37:54 +0800] "GET /stuinfo3/students HTTP/1.1" 200 6539
0:0:0:0:0:0:0:1 - - [20/Dec/2020:20:37:56 +0800] "GET /stuinfo3/students HTTP/1.1" 200 6539
0:0:0:0:0:0:0:1 - - [20/Dec/2020:20:37:57 +0800] "GET /stuinfo3/students HTTP/1.1" 200 6539
0:0:0:0:0:0:0:1 - - [20/Dec/2020:20:37:57 +0800] "GET /stuinfo3/students HTTP/1.1" 200 6539
0:0:0:0:0:0:0:1 - - [20/Dec/2020:20:38:18 +0800] "GET /stuinfo3/students HTTP/1.1" 200 6539
0:0:0:0:0:0:0:1 - - [20/Dec/2020:20:38:19 +0800] "GET /stuinfo3/students HTTP/1.1" 200 6539
0:0:0:0:0:0:0:1 - - [20/Dec/2020:20:38:19 +0800] "GET /stuinfo3/students HTTP/1.1" 200 6539
0:0:0:0:0:0:0:1 - - [20/Dec/2020:20:47:27 +0800] "GET /stuinfo3/students HTTP/1.1" 200 6539
0:0:0:0:0:0:0:1 - - [20/Dec/2020:20:47:32 +0800] "GET /stuinfo3/ HTTP/1.1" 200 1802
0:0:0:0:0:0:0:1 - - [20/Dec/2020:20:47:40 +0800] "POST /stuinfo3/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Dec/2020:20:47:40 +0800] "GET /stuinfo3/students HTTP/1.1" 200 6539
