127.0.0.1 - - [08/Dec/2020:22:25:12 +0800] "GET / HTTP/1.1" 404 700
0:0:0:0:0:0:0:1 - - [08/Dec/2020:22:25:51 +0800] "GET /stuinfo3/resources/vendor/bootstrap-4.4.1-dist/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Dec/2020:22:25:51 +0800] "GET /stuinfo3/resources/vendor/jquery/jquery-3.3.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Dec/2020:22:25:51 +0800] "GET /stuinfo3/resources/vendor/popper.js/popper.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Dec/2020:22:25:51 +0800] "GET /stuinfo3/resources/vendor/bootstrap-4.4.1-dist/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Dec/2020:22:25:51 +0800] "GET /stuinfo3/resources/js/common.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Dec/2020:22:25:51 +0800] "GET /stuinfo3/students/177/photo HTTP/1.1" 200 333765
0:0:0:0:0:0:0:1 - - [08/Dec/2020:22:25:51 +0800] "GET /stuinfo3/students/156/photo HTTP/1.1" 200 33916
0:0:0:0:0:0:0:1 - - [08/Dec/2020:22:25:51 +0800] "GET /stuinfo3/students/125/photo HTTP/1.1" 200 20424
0:0:0:0:0:0:0:1 - - [08/Dec/2020:22:25:51 +0800] "GET /stuinfo3/students/161/photo HTTP/1.1" 200 61069
0:0:0:0:0:0:0:1 - - [08/Dec/2020:22:25:51 +0800] "GET /stuinfo3/students/124/photo HTTP/1.1" 200 92776
0:0:0:0:0:0:0:1 - - [08/Dec/2020:22:25:51 +0800] "GET /stuinfo3/resources/pics/default.png HTTP/1.1" 304 -
